run (2)	(noun). go for a ~ ការរត់ take a car out for a ~ ការរត់ល្បង daily ~ of a delivery van ផ្លូវ make a ~ up to N.Y ដំណើរ(មួយត្រួស)​ move at a ~ ការដើរដូចរត់ play had a long ~ រយះពេលសម្តែងបញ្ចាំង a ~ of 100 copies ចំនួនបោះពុម្ព a ~ in her stocking ​រសាត់ make a ~ for it ប្រញាប់រត់ទៅ  a ~ for bad luck ដំណើរមានជាបន្តបន្ទាប់គ្នា mill ~ ព្រែក, អូឬ, (Baseball) score a ~ ការរត់បានមួយជុំ a chicken ~ ធ្លាមានរបង (សំរាប់មាន់ទា។ល។)​ a ~ on oil stocks ការលក់ដាច់ in the long run ​ទៅថ្ងៃមុខ run away with គ្របសង្កត់លើ, លួចយកទោជាមួយ, ប្រើអស់, ឈ្នះដោយងាយ run back ​រត់ត្រឡប់ក្រោយ run back  over ពិភាក្សាពី, ពិចារណាពី run business កាន់កាប់របរជំនួញ, ចាត់ចែងគ្រប់គ្រងកិច្ចការជំនួ្ run for ​ឈរឈ្មោះសំរាប់ run in election ឈរឈ្មោះក្នុងការបោះឆ្នោត run into​ ជួយដោយចៃដន្យ, ប្រឈមនឹង, ដល់កំរិត, បុក run of the mill ធម្មតា run off ការបោះឆ្នោតជាថ្មី run off with រួចរត់យកទៅ run on បន្ត, ផ្តោតទៅលើ run out ​លែងមានតំលៃ, ផុតអណត្តិ, អស់ run through រត់កាត់, ជ្រាប, ពិនិត្យសើរើឡើងវិញ, ប្រតិបត្តិ, ខ្ជះខ្ជាយ run through ពេលមុនធ្វើការបោះឆ្នោត run up to election ពេលមុនធ្វើការបោះឆ្នោត run up apainst ប្រឈមនឹង
run-down	(adjective). ~ health អន់ថយ ~ building ទ្រុឌទ្រោមSYNONYMSneglected(noun). សេចក្តីសង្ខេប rundown a factory ដំណើរការរោងចក្រ
run-of die-house rate	ថ្លៃជួលបន្ទប់ដែលសណ្ឋាគារសុខចិត្តជួលក្នុងកិច្ចសន្យាទៅអោយក្រុមហ៊ុន
run-off	(noun). catch the ~ អ្វីៗដែលហៀរចេញ hold a ~ ការបោះឆ្នោតសារជាថ្មី (កាលណាអ្នកជាប់ឆ្នោតទទួលសន្លឹកស្មើរគ្នា)
run-through	(noun). ការហាត់ឡើងវិញSYNONYMSrehearsalrun-up (noun). ការកើនឡើងrunway (noun). ផ្លូវយន្តហោះចុះឬឡើង
run-up 	(noun). ការកើនឡើង
runaway	(adjective).  ~ child ដែលរត់ចោលផ្ទះ ~ inflation ឥតបង្ហៀរទប់, ដែលរកធ្វើអ្វីទប់មិនជាប់ runaway inflation អតិផរណាដាច់បង្ហៀរ (ឥតទប់មិនឈ្នះ)
rune	(noun). អក្សរ  rune runic (adjective). ជាភាសា Runic
rung (1)	(past participle. of ring)
rung (2)	(noun). ~ of a ladder កាំជណ្តើរ​ rung of a chair ខ្ទង់ជើងកៅអី
runic 	(adjective). ជាភាសា Runic
runnel	(noun). ជ្រោះ ឬ អូរតូច
runner	(noun). a fast ~ អ្នករត់ office ~ អ្នកនាំសារ sled ~ ជើង plant put out a ~ ទង់វែង
runner-up	(noun). អ្នកជាប់លេខពីរ
running	(adjective). ~ horse កំពុងរត់ ~ motor ដែលកំពុងដើរ ~ commentary ហូរហែ three nights running ជាប់គ្នា running board កន្លែងឡើងជាន់ running mate ដៃគូ, បេក្ខជនប្រជែង (យកតំណែងជាប្រធានាធិបតីនិងអនុប្រធានាធិបតី)​ running repairs ការជួសជុលតូចតាច running total ​ការបូកសរុបជាបន្តបន្ទាប់ four times running បួនដងជាប់ៗគ្នា running water ​ទឹកហូរrunning board /ˌrʌnɪŋˈmeɪt/[ ˌរ៉ាន់នីងˈម៉េតថ៍] (noun). កន្លែងឡើងជាន់running mate (noun). ដៃគូ
running mate	(noun). ដៃគូ
runny	(adjective). (-ier,-iest). ហូរហៀររាវជាងធម្មតា, រាវខ្លាំងពេក ~ nose ដែលចង់ចេញសំបូរ
runt	(noun). កូនសត្វដែលកើតមកតូចជាធម្មតា, អ្នកមានមាឌតូច
runway	(noun). ផ្លូវយន្តហោះចុះឬឡើង
rupee	(noun). ប្រាក់រូបពី
rupturable	(adjective). អាចធ្លុះឬធ្លាយបាន
rural	(adjective). នៃស្រុកស្រែ (Lit.) នៃជនបទ rural development ការអភិវឌ្ឍន៍ជនបទSYNONYMS(adjective). នៃជនបទ, នៃស្រុកស្រែ bucolic នៃជីវភាពគង្វាលចៀម, នៃស្រុកស្រែ, នៃជនបទ pastoral នៃគង្វាលចៀម, នៃស្រែចំការដែលថ្លែងពីជីវភាពនៅស្រែចំការ rustic នៃជនបទ, រាបសា, កម្រោល, ដែលធន់នឹងអាកាសធាតុគ្រប់យ៉ាង(រុក្ខជាតិឬសត្វ) ដូចស្រុកស្រែ rustic manner សម្រែ
rusdt	(noun). iron ~ ច្រេះ the color ~ ពណ៌ច្រេះ,​ពណ៌សុកូឡា(intransitive verb). ច្រេះ, ច្រេះចាប់(transitive verb). ធ្វើអោយច្រេះចាប់
ruse	(noun). ឧបាយកលSYNONYMStrick
rush perios	រយះពេលមមាញឹកនៅក្នុងការងារ
rush (1)	(intransitive verb). ~ with his work ប្រញឹក ~ to the door ស្ទុះទៅ(transitive verb). ប្រញឹក, ប្រញាប់, ប្រញាប់ប្រញាល់​ ~ an order ប្រញឹក, បង្ខំអោយឆាប់ ~ a worker បង្ខំអោយលឿន ~ him to the hospital ប្រញាប់ប្រញាល់យកទៅ ~ the enemy ស្ទុះសំរុកចូល rush hour ពេល ម៉ោងមមាញឹក rush job មុខរបរមមាញឹក rush of business ភាពមមាញឹកនៃរបរជំនួញ rush out ​ប្រញាប់បញ្ចេញ rush through ប្រញាប់ដាក់អោយអនុម័ត
rush (2)	(noun). in a ~ ការប្រញាប់ប្រញាល់ make a ~ for the door ការស្ទុះទៅ the ~ of daily life ដំណើរមមាញឹក(adjective). ~ order ដែលបន្ទាន់ rush hour ពេលដែលមានរថយន្តច្រើនតាមថ្នល់ not worth a rush សូម្បីតែបន្តិចក៏គ្មានតំលៃ rush headlong ទាល់តែយោលក្បាល rush one's fences ចិត្តអន្ទះសារចង់ឃើញលទ្ធផលភ្លាមៗ
rush (3)	(noun). រុក្ខជាតិម្យ៉ាងrushy (adjective). ដែលធ្វើពីដើមកក់
rushy 	(adjective). ដែលធ្វើពីដើមកក់
russet	(adjective). ក្រហមដូចចច្រេះ
Russian	(adjective). រុស្សី
rustic	(adjective). ~ setting ដូចស្រុកស្រែ ~ manner សម្រែ(noun). មនុស្សសម្រែrustically (adverb). តាមរបៀបអ្នកស្រែrusticity (noun). (pl. -ties). លក្ខណះដូចស្រុកស្រែSYNONYMS(adjective). នៃជនបទ, រាបសា, កម្រោល, ច្រឡេះបោះ, ដែលធន់នឹងអាកាសធាតុគ្រប់យ៉ាង (រុក្ខជាតិ ឬ សត្វ), ដូចស្រុកស្រែ agrarian​ ដែលជាប់ទាក់ទងនឹងស្រែចំការ, ដែលជាប់ទាក់ទងនឹងដីធ្លី artless គ្មានសោភ័ណ, ត្រង់ awkward ឆោតល្ងង់, ល្ងីល្ងើរ, ឆ្គង, ឈ្លើយ boorish រឹងរូស, កំរោលបួនជ្រុង, ច្រងេងច្រងាង, ឃោរឃៅ, សម្រែ bucolic​នៃជីរភាពគង្វាលចៀម, នៃស្រុកស្រែ, នៃជនបទ churlish រឹងរូស, កំរោលបួនជ្រុង, ច្រងេងច្រងាង, ឃោរឃៅ, សម្រែ cloddish ល្ងីល្ងើរ, ភ្លីភ្លើ, ល្ងង់ clodhopping ឆ្គង,ធ្ងន់ធំ clownish ​ដូចត្លុក clumsy ល្ងីល្ងើ, ឆ្គាំងឆ្គង,  ឈ្លើយ, មិនសមរម្យ, ឆ្គង coarse​ គ្រោតគ្រាត, គគ្រើម, ថោកទាប, ខ្ជីខ្ជា coarse sand ដែលមានគ្រាប់ធំៗ coarse surface គគរើម coarse manner ឆ្គង, ច្រឡឺសបឺស coarse speech គំរោះ countrified ដែលជារបៀបឬទម្លាប់អ្នកស្រុកក្រៅ country ប្រទេស, ស្រុកក្រៅ crude គ្រោតគ្រាត, ថោកទាប, ច្រឡឺសបឺស crude oil ​មិនទាន់ស្ល (ប្រេងកាត) Crude outline ព្រាងៗ georgic នៃការងារកសិកម្ម graceless ឥតសមសួន, ឥតសមរម្យ, ឥតសង្ហាហ hick សម្រែ hodden ជាលព្រនរ, ជាបង្គី homely នៃផ្ទះ homely fare ធម្មតា homely face មិនស្រស់, មិនឆើតឆាយ homespun ដែលត្បាញនៅផ្ទះ loutish ល្ងិតល្ងង់, ឈ្លើយ, ច្រឡឺសបឺស lumpish​​ ល្ងង់ខ្លៅ, ឆ្គង, ទទើសទទែង, ទើសទែង maladroit ឆ្គង, ទទើសទទែង, ទើសទែង pastoral ​នៃគង្វាលចៀម, នៃសស្រែចំការ, ដែលថ្លែងពីជីវភាពនៅស្រែចំការ plain ​វាល, រាប, ច្បាស់ (មើលឃើញ), ងាយយល់, ត្រង់, ស្រួច, សុទ្ធ plain sight ច្បាស់,នៅកណ្តាលវាល plain fabric លាត, ឥតមានរូបឬក្រឡា plain talk​ ត្រង់, ឥតវៀច វេរ។​ a plainman ធម្មតា plain woman ​រូបមិនល្អ plain country រាប plain water សុទ្ធ provincial​ នៃខេត្ត, ឆ្គង, ដោយឡែកសម្រាប់ខេត្ត rough គ្រោតគ្រាត, រដិបរដុប, គគ្រាតគគ្រើត rough surface ​គគ្រាត rough road រដិបរដុប rough player ដៃធ្ងន់ rough manners គ្រោតគ្រាត, ច្រឡឺសបឺស rough life ​ពិបាក rough draft ព្រាង rough guess ​ប្រហាក់ប្រហែល rude ទ្រគោះ, គ្រោតគ្រាត, ច្រឡឺសបឺស, ឥតពូជ rural ​នៃជនបទ, នៃស្រុកស្រែ simple ​ស្រួល, ងាយ, មិនពិបាក, សាមញ្ញ simple task ​មិនពិបាក simple tools ងាយប្រើ simple home ដែលគ្មានអ្វីហ៊ឺហា simple person ​មិនសូវវៃឆ្លាត, ភ្លើៗ simple substance សុទ្ធ simple truth ​ត្រង់ៗ unaffected ឥតមាន ឥទ្ធិពលលើ uncouth គ្មានសុជីវធម៌ uncultured ដែលមិនមានវប្បធម៌ unmannerly ទ្រគោះ, គ្រោតគ្រាត, ឥតពូជ, មានមាយាទអាក្រក់ unpolished ដែលមិនបានអប់រំ។(noun). boor មនុស្សសម្រែ, មនុស្សកំរោលបួនជ្រុងឬច្រងេងច្រងាង bumpkin ​មនុស្សសម្រែ carl អ្នកស្រែចំការ chuff មនុស្សឥតពូជ, មនុស្សអវេទយិតឬស្ពឹក churl ​មនុស្សរឹងរូស, មនុស្សច្រងេងច្រងាង clod ​មនុស្សល្ងីល្ងើឬភ្លីភ្លើ clodhopper ​មនុស្សឆ្គង, ស្បែកធ្ងន់ធំ​ clown ត្លុក(សៀក), មនុស្សល្ងង់៛កំរោល conutryman អ្នកស្រុកក្រៅ countrywoman ស្រីជនបទ hayseed​គ្រាប់ស្មៅ hick ​មនុស្សសម្រែ hillbilly ​មនុស្សសម្រែរស់នៅដាច់ស្រយាលពីគេ hind ​កសិករ hob ប្រែត peasant ​អ្នកស្រលាញ់, គូរសង្សារ
rustically	(adverb). តាមរបៀបអ្នកស្រែ
rusticate	(transitive verb). ​ទៅឬរស់នៅជនបទឬស្រុកស្រែ (BrE.) ​បណ្តេញចេញ (សាលា) ~ student ​ដាក់ទណ្ឌកម្មដោយដេញ ចេញពីសាលាជាបណ្តោះអាសន្ន(intransitive verb). តាំងទីលំនៅនិងរស់នៅតាមស្រុកស្រែrustication (noun). ការរស់នៅតាមស្រុកស្រែ, ការរស់នៅជនបទ, ជីវភាពរស់នៅជនបទ
rustication 	(noun). ការរស់នៅតាមស្រុកស្រែ, ការរស់នៅជនបទ, ជីវភាពរស់នៅជនបទ
rusticity	(noun). (pl. -ties). លក្ខណះដូចស្រុកស្រែ
rustily	(adverb). ដោយច្រេះ
rustiness 	(noun). ការកើតស្នឹម
rustle	(transitive verb). ​លួច​(គោ សេះ។ល។)rustler (noun). ចោរលួច​(គោ សេះ ។ល។)SYNONYMS(verb).  crackle លាប់ប្រឹបៗ, ផ្ទុះប្រែសៗ crepitate ​បន្លឺសូរប្រែស whisper ​និយាយខ្សឹប ឬរអេចរអូច
rustler	(noun). ចោរលួច​(គោ សេះ ។ល។)
rustling	(noun). សម្លេងក្រូបៗ
rusty	(adjective). ~ gate ច្រេះ, ច្រេះចាប់ ~ French លែងស្ទាត់ (ដូចកាលមុន)rustily (adverb). ដោយច្រេះrustiness (noun). ការកើតស្នឹមrust-proof /ˈrʌstpru:f/[ ˈរ៉ាសថ៍ភ្រូហ្វ](adjective). មិនឡើងស្នឹម, មិនច្រេះSYNONYMS(adjective). ច្រេះ ancient ​បុរាណ, ចាស់ antiquated ដែលធ្វើអោយផុតសម័យ, ចាស់, ផុតសម័យ antique ចាស់, បុរាណ, ពីសម័យមុន corroded ស៊ី(ទឹកក្រុតស៊ី ដែក), កាត់, ច្រេះ, ធ្វើអោយវិនាស creaky ​ប្រឹមៗ, ចាស់រយាក croaky ​គ្រលរៗ, ក្អុលៗ  deficient ដែលខ្វះ, មិនគ្រប់គ្រាន់, ទន់ខ្សោយ (ខាងកម្លាំងចិត្តឬខាងសតិ) dull រិល, មិនមុត, ស្រវឹង, ល្ងង់ខ្លៅ, មិនគួរចូលចិត្ត, ស្ពឹក passe​ កន្លងទៅហើយ, លើស, ហួស raucous ស្អកស្អា​ rough គ្រោតគ្រាត, រដិបរដុប, គគ្រោតគគ្រើម rough surface  គគ្រាត rough road រដិប រដុប rogh player ដៃធ្ងន់ rough manners គ្រោតគ្រាត, ច្រឡឺសបឺស rough life ពិបាក rough draft ព្រាង rough guess ប្រហាក់ប្រហែល rustcovered ​ច្រែះ sluggish ចំអៀត, ស្ពឹក, មិនសូវមានសកម្មភាព sluggish stream ហូររ៉ុយៗ stale ចាស់, មិនស្រស់, ខូច stale bread ខូច, សល់ stale air ធុំម្លិះៗ stale beer ខូច stale news ចាស់, មិនថ្មី stiff រឹង, តឹង stiff jelly រឹង stiff winds ខ្លាំង stiff resistance ស្វិតស្វាញ, ​មិនងាយលែង stiff manner ​មិនទន់ភ្លន់ stiff joint ​ពិបាកបត់ចុះបត់ឡើង stiff current ហូរខ្លាំង stiff drink ខ្លាំង stiff price ​ខ្ពស់ stiff penalty ​ធ្ងន់ stiff fabric មិនទន់ unpractizsed មិនបានហ្វឹកហ្វឺន weak ទន់, ខ្សោយ, ទន់ខ្សោយ, គ្មានកម្លាំង weak tea ​មិនសូវចត់ weak in មិនពូកែ
rut (1)	(noun). គន្លង (នង្គ័ល), ស្នាមភ្ជួរ ~ in the road ស្នាមខូង (ដោយរថយន្តបើកបរលើ) get into a rut ​ជាប់ជាទម្លាប់(transitive verb).(pt.,pp. rutted). ​ធ្វើអោយខូងឬទ្រុឌ
rut (2)	(noun). ការកាល់ញី(intransitive verb). កាល់ញី
ruthless 	(adjective). គ្មានមេត្តាruthlessly (adverb). ដោយគ្មានមេត្តាruthlessness (noun). ភាពគ្មានមេត្តាSYNONYMS(adjective). គ្មានមេត្តា adamant ចចេស, រឹង, មានះ adamantine ដែលធ្វើពីថ្ម, ដែលរឹងដូចពេជ្រ, ដែលមិនប្រែប្រួល barbarous ព្រៃផ្សៃ, ឃោរឃៅ brutal តិរច្ឆាន, ព្រៃ, ​កម្រោល, ខ្លាំង, គ្មានសំចៃ, ឃោរឃៅ callous ​ក្រិន​(ស្បែក) , ឥតមានមេត្តា, ឥតចេះរំភើប cruel ​ឃោរឃៅ, កាចសាហាវអាក្រក់ណាស់, គ្មានមេត្តា cutthroat ​គ្មានមេត្តា, គ្មានប្រណី, ឃោរឃៅ dogeatdog ​ឃោរឃៅ, កាចសាហាវ ferocious សាហាវ, កាច fierce សាហាវ, កាច hard រឹង, ពិបាក, ធ្ងន់ hard job​ពិបាក hard rock ​រឹង hard time ​គ្រាលំបាក hard worker ​មនុស្សខំធ្វើការ hard problem ​ពិបាកដោះស្រាយ hard to please ​ពិបាកបំពេញចិត្ត hard feelings ការថ្នាំងថ្នាក់ក្នុងចិត្ត hard work ​ធ្វើការធ្ងន់ hardhearted ឥតមានមេត្តា, ឥតចេះរំភើប, សាហាវ, ឃោរឃៅ harsh ​មិនពិរោះស្តាប់, ថ្លង់, អាក្រក់, ខ្លាំងក្លា, ​យង់ឃ្នង់ harsh punishment ​ឃោរឃៅ harsh sound ​មិនពិរោះស្តាប់​ harsh criticism ​តិះទៀនយ៉ាងខ្លាំង harsh color ឆើតពេក heartless ​គ្មានមេត្តាករុន, អាក្រក់, សាហាវ implacable ​មិនអាចធ្វើអោយស្ងប់បាន, មិនអាចទប់បាន, មានចិត្តរឹង, ​inexorable ​មិនអាចអង្វរកឬធ្វើអោយទប់ចិត្តបាន inhuman ​ឥតមនុស្សធម៌, ឃោរឃៅ, ឥតមេត្តា merciless គ្មានមេត្តា,​ឥតត្រាប្រណី pitiless ​គ្មានអាណិតអាសូរ relentless ​មិនបន្ទន់ចិត្ត remorseless ​គ្មានវិប្បដិសារី, ឥតមេត្តា savage ​អរញ្ញយុគ, សាហាវ savage attack ​ឃោរឃៅ savage temper កម្រោល savage beast សាហាវ severe ​ប្រិតប្រៀន, តឹងរ៉ឹង, ធ្ងន់, ម៉ឹងម៉ាត់, រម្យទម, ត្រឹនត្រូវ, ឥតល្អៀង, ច្រើន stern តឹង, ប្រឹតប្រៀន stern face មាំ stern rebuke​ខ្លាំង, យ៉ាងខ្លាំង stony ​ដែលមានថ្មច្រើន, ជាថ្ម, រឹងដូចថ្ម unfeeling គ្មានសេចក្តីដឹង, កាចសាហាវ, ​គ្មានមេតា្ត unmerciful ​គ្មានមេត្តា, ឥតត្រាប្រណី unrelenting ​មិនបន្ទន់ចិត្ត។
rye	(noun). ស្រូវរ៉ៃ cultivate ~ ​ធញ្ញជាតិម្យ៉ាងដូចស្រូវសាឡី drink ~ ​ស្រាវីស្គីម្យ៉ាងrye-grass /ˈraɪgra:s/[ˈ រ៉ាយ៍ថហ្ក្រាស់](noun). ស្មៅម្យ៉ាងផ្កាដូចត្រែង
S, s	(noun). (plural. S's, s's /ésiz/) អក្សរទី១៩តាមលំដាប់អក្ខរក្រមភាសាអង់គ្លេស
S.A	(abbreviation). South Africa អាហ្រ្វិកខាងត្បូង
Sabbatarian	(noun).មនុស្សទម្លាប់សម្រាកថ្ងៃសៅ(adjective).ដែលទាក់ទងទៅនឹង Sabbatarian
Sabbath	(proper noun).ថ្ងៃសីល
sabbatical	(adjective).(capital letter) ~ observances នៅថ្ងៃសីល sabbati-cal year ឆ្នាំឈប់សំរាកដើម្បីយកពេលធ្វើការ(noun). ពេលឈប់សំរាកដើម្បីយកពេលធ្វើការស្រាវជ្រាវ
sable	(noun).១. សំពោចពណ៏ត្នោត,សំពោចស៊ីបេលីន ២​. រោមស្បែកសំពោច(noun).ពណ៏ខ្មៅ
sabot	(noun).ស្បែកជើងឈើ
sabotage	(noun). ការបំផ្លាញការងារ(literary). អនត្ថការ(intransitive verb). ១. បំផ្លាញអាថ៌ ២. ធ្វើអោយខូចខាតបាត់បង់(transitive verb). បំផ្លិចបំផ្លាញដោយចេតនា, ធ្វើអនត្ថការ
sabre (US saber)	(noun). ១.ដាវមានមុខកោង ២.ទ័ពសេះ
sabre ratting	(noun).ការគម្រាមដោយកម្លាំងកងប្រដាប់អាវុធ
sac	(noun). ១.រាងពងអង្រ្កង ២.កាបូបអំប៊្រីយ៉ុង ឫអ្វីៗដែលកើតដំបូង ៣.បាវ
saccharide	(noun). (គីមី) សាការីត
saccharin	(noun). អង្គធាតុផ្អែមប្រើជំនួសស្ករ
saccharine	(adjective).ផ្អែមខ្លាំ,ផ្អែមណាស់,ជាជាតិស្ករ,ផ្អែមល្ហែម       SYNONYMS       intergrataiting ដែលផ្គាប់ផ្គុន insinuating ដែលស៊កឫុញាត់បញ្ចូល sugary មានជាតិស្ករ, ផ្អែមដូចស្ករ sweet ផ្អែម sweet smell ក្រអូប​ sweet music ពិរោះ (មិនក្ដុងក្ដាំង) sweet girl ទន់ភ្លន់គួអោយចូលចិត្ត sweet pepper ម្ទេសផ្លោក sweet potato ដំឡូងជ្វា។
sacerdotal	(adjective).នៃបព្វជ្ជា, នៃព្រះសង្ឃ
sacerdotalism	(noun).បព្វជ្ជានិយម
sachet	(noun).ថង់តូច,កញ្ជាប់តូច (ដាក់គ្រឿងក្រអូប, ម្សៅក្រអូប) ធុងដាក់គ្រឿងក្រអូប,ម្សៅក្រអូប
sachet	(noun).ថង់តូច,កញ្ជាប់តូច (ដាក់គ្រឿងក្រអូប, ម្សៅក្រអូប) ធុងដាក់គ្រឿងក្រអូប,ម្សៅក្រអូប
sack	(noun). ~ of rice ១ large បាវ២​ medium ការ៉ុង ៣ (small). ថង់ (Slang) hit the sack ទៅដេក (Slang). give him the sack ដេញចោល give the sack ដេញចេញពីការងារ to get the sack បញ្ឈប់លែងអោយធ្វើការ
sack	(transitive verb).លួចប្លន់ហើយបំផ្លិចបំផ្លាញ(noun).ការលួចប្លន់ហើយបំផ្លិចបំផ្លាញ
sack-but	(noun).ឡានផ្ទុកពេញទៅដោយថង់, ការ៉ុង
sackcloth	(noun). ១ ក្រណាត់ធ្វើថង់ ២ (a) ខោអាវសម្រាប់កាន់ទុក្ខ ~ and ashes ការសោកស្តាយដោយធ្វើអំពើមិនគប្បី (b) កាន់ទុក្ខ
sackful	(adjective).ពេញថង់,ពេញបាវ
sacrament	(noun).religious ~ ប្រសិទ្ទិ make a ~  សច្ចាប្រណិធាន
sacramental	(adjective).នៃការប្រសិទ្ទីឫការសច្ចាប្រណិធាន
sacred	(adjective). ១.សាកសិទ្ទិ ~  place ពិសិដ្ឋ ~  music សាសនា ២. ~ oath យ៉ាងឧឡារិក ~  privacy សំខាន់នឹងមិនអាចរំលោភបាន ៣. ដើម្បីចងចាំ, នឹកគិត ៤.កំពុងតែគោរព  a sacred edifice វត្តអារាម
sacredly	(adjective).សម្រាបបូជា
sacredness	(noun).ភាពសក្តិសិទ្ទិ
sacri-legious	(adjective).ដែលប្រមាថពិសិដ្ឋវត្ថុ, សៅហ្មងដោយប្រមាថពិសិដ្ឋវត្ថុ
sacrifice	(noun). ១.(Religion Religious) the ~  of an animal ការបូជា (Religion Religious) kill an animal as a ~ គ្រឿងបូជា ២. (make) sacrifices (to achieve a goal) ពលិកម្ម fina-ncial sacrifices កាលះបង់ប្រាក់កាស sell at a sacrifices លក់ទាំងខាត(transitive verb). ១.(Religion Religious) ~ an animal ពិឃាតបូជា សុខចិត្តលះបង់ ៣.លើកវត្ថុឡើង,វត្ថុសែន ៤.លក់អោយតែឆាប់អស់(intransitive verb).ធ្វើពលិកម្ម
sacrificial	(adjective).នៃកាបួងសួង, នៃពិធីបូជាយញ្ញ
sacrificially	(adverb).ជាពិធីបូជាយញ្ញ
sacrilege	(noun). ១.ទោសប្រមាថព្រលឹង ~ of a holy place ការប្រមាថពិសិដ្ឋវត្ថុ ២.​​​ (Figurative) It's a ~  to put catsup on steak បទឧក្រិដ្ឋ (ពាក្យនិយាយលេង)
sacrilegious	SYNONYMS(adjective).ដែលប្រមាថពិសិដ្ឋវត្ថុ, សៅហ្មងដោយប្រមាថពិសិដ្ឋវត្ថុ blasphemous ដែលដាក់បណ្តាសា, ដែលពោលជរុសវាចារ profance ដែលមិនគោរពសរណវត្ថុ
sacrilegiousness	(noun).ភាពប្រមាថពិសីដ្ឋវត្ថុ
sacristan	(noun). (បូរាណ)អ្នកថែរក្សាអាសនះ
sacristy	(noun).បន្ទប់ដាក់សំលៀកបំពាក់SYNONYMvestry
sacrosanct	(adjective).ពិសិដ្ឋដ៏ក្រៃលែង
sacrum	(noun). (plural. sa-cra /krə/ or -s) ឆ្អឹងខ្នង, បិដ្យាដ្ឋិ, ចងក្បិន
sactimoniusness	(noun).ភាពមានសុជីវធម៍ជាង
sad	(adjective). (dder,-ddest) សោកសៅ, ក្រៀមក្រំ ~ person ព្រួយ ~ face ស្រងួតស្រងាត់ ~ tale កំសត់​ (Slang) ~ performance អន់, មិនល្អIDIOMsad bread មិនទាន់ឆ្អិនល្អហើយមិនសូវឡើង a sad dog អ្នកចូលចិត្តសប្បាយឡូឡា sad of heart បេះដូងក្រៀមក្រំ​ the sad loss ភាពសាបសូន្យក្តីសៅហ្មង
sad sack	(noun). (infinitive) មនុស្សឆ្គង
sadden	(transitive verb).ធ្វើអោយព្រួយ(intransitive verb).ធ្វើអោយកើតទុក្ខព្រួយ, លំបាកចិត្តឫសោកសៅ, ទៅជាស្រងួតស្រងាត់
saddle	(noun). ១.horse ~ កែប,អាន bicycle ~ កែប ២. ~ of mutton សាច់មានជាប់ឆ្អឹងខ្នង(transitive verb).ដាកអានសេះ ~ a horse ចងកែប (Figurative). ~ him with duties ផ្ទុប (អត្តបដិរូប)
saddle sore	(noun). ដំបៅលើខ្នងសេះមកពីកែបសេះ
saddle-bag	(noun). ពួកកែបសេះ
saddleback	(noun).ស្បោងដែលដាក់លើកែប, ក្រណាត់ក្រណាត់ក្រាលកែប
saddler	(noun).ការធ្វើសំភារះសំរាប់សេះ
saddlery	(noun). (plural -ri-es) ការរកស៊ីកែបសេះ
sadhu	(noun). តាបសបរិសុទ្ធ
sadism	(noun). ការសប្បាយដោយធ្វើបាបគេ
sadist	(noun). អ្នកសប្បាយនឹងធ្វើអោយអ្នកដទៃឈឺចាប់
sadistic	(adjective).ដែលសប្បាយដោយធ្វើបាបគេ
sadistically	(adverb).ដោយសប្បាយនឹងឃើញការអ្នកដទៃឈឺចាប់
sadly	(adverb).យ៉ាងសៅហ្មង to be sadly at fault មានកំហុសយ៉ាងធ្ងន់ធ្ងរ
sadness	(noun).ភាពហ្មងសៅ,ភាពសោកសៅ
sado-masochism	(noun).សាហាយស្មនជាមួយការកាចសាហាវខាងកាមគុណ (psychol).ការសប្បាយនឹងចូលចិត្តធ្វើបាបអ្នកដទៃ (ដូចការចាប់រំលោភស្រី)
sadomasochist	(noun).សាហាយនឹងគ្នានិងកាចសាហាវខាងកាមគុណ
SAE	(noun). (abbreviation). sta-mped addressed envelope ស្រោមសំបុត្របិតតែមផ្ញើទៅ
safari	(noun). (plural -ris)ដំណើរបបាញ់សត្វ
safari park	(noun).ក្នុងសួនសាធារណះមានសត្វពាហនះដូចជា​ (ខ្លាឃ្មុំ)
safe	(adjective). (-r, -st) OPPOSITE un- safe ១ ~ (from something/ sb) ដែលសុខសប្បាយដែលគ្មានគ្រោះថ្នាក់, ដែលផុតក្តីទុក្ខ~​ placeឥត-គ្រោះថ្នាក់ ២ ដែលមិនបណ្តាលអោយអន្តរាយ ៣ ដែលគួរជឿបាន, ដែលប្រុងប្រយ័ត្ន, ដែលមិននាំអោយខូចការ~ driveប្រយ័ត្នប្រយែង~ guessមិនខុសឆ្ងាយ,សឹងថាមិនខុសsafe placeកន្លែងសុវត្ថិភាពsafe and soundសុខសាន្ត, សុវត្ថិភាព to be on the safe side មានសុវត្ថិភាពមិនល្អជាង safe con-duct សេរីភាឆ្លងកាត់, លិខិតបើផ្លូវ​ safe house ជម្រកលាក់ខ្លួន​​​ safe keeping​ ការរក្សាទុកដោយសុវត្ថិភាព safe seat កៅអីសុវត្ថិភាព (កៅអីសភាដែលរំពឹងថានឹងមិនបាត់បង់នៅពេលបោះឆ្នោត) safe zo-ne តំបន់សុវត្ថិភាពIDIOM to be on safe gro-und ដើម្បីនឹងកុំអាយធ្លោយ
safe	(noun). ១.ទូដែក, ហិបដែក ២.ផ្ទកម្ហូប
safe house	(noun).កន្លែងសម្ងាត់, ជម្រក
safe-breaker	( also safecracker /'seifkrækə-(r)/)(noun).ចោរគាស់ទូកដែក
